doc_id,filename,tipo_documento,page,chunk_id,chunk_text,chunk_size_words,chunk_size_chars,chunking_strategy,chunk_size_param,overlap_param
DOC_012,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.pdf,ACTA,2,DOC_012_CHUNK_002,"ACTA NÚMERO 152 Reunión de seguimiento Ejecutivo 20241203 _______________________________________________________________________________ INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx Página 2 de 5 Información Pública Clasificada 5. Desarrollo de la sesión: Presentación estado proyectos activos del programa de modernización de la DIAN - Contratos objeto de Interventoría 5.1. Estado general de la ejecución de los contratos Señala la Directora de la interventoría, Patricia Patiño, que el propósito de la sesión del Comité Ejecutivo es presentar el seguimiento y avance de los dos proyectos en ejecución y objeto de interventoría, DataR y Multinube Híbrida. 5.1.1 Multinube híbrida La Directora de Interventoría presenta el avance en la ejecución de los contratos con respecto al seguimiento presentado en el mes de octubre de 2024: Multinube Lote 1. El Coordinador técnico de la Interventoría, Andrés Cuadros, informa que el presupuesto del contrato de Lote 1 está compuesto por un rubro en pesos colombianos de veinticuatro mil ochocientos setenta y ocho millones novecientos noventa y ocho mil novecientos setenta y cinco pesos con setenta y un centavos ($ 24.878.998.975,71) y otro rubro en dólares de dos millones ciento treinta y ocho mil cuarenta y seis dólares con cuarenta y seis centavos (USD$ 2.138.046,46), que en total corresponden a treinta y tres mil ochocientos dieciséis millones treinta y tres mil ciento setenta y ocho pesos con cincuenta y un centavo ($33.816.033.178,51), y que en este momento su ejecución de acuerdo con el plan de trabajo vigente es de un 63% versus un 60% en el mes de octubre de 2024. En cuanto a la facturación se menciona, que el proveedor ha facturado en pesos colombianos diez mil novecientos treinta y cinco millones setenta mil treinta y ocho pesos con treinta centavos ($ 10.935.070.038,30), que corresponden al 43,95 % del valor del contrato en pesos, sin variación con respecto a lo reportado en el mes de octubre de 2024. De igual forma se informa que la facturación en dólares a la fecha asciende a novecientos ochenta y dos mil cuatrocientos treinta y dos dólares con treinta y cinco centavos (USD$ 982.432,35), correspondientes al 45,95 % del valor del contrato en dólares, que no ha sufrido variación desde el pasado octubre de 2024. Se aclara que la diferencia entre el porcentaje de avance del proyecto (60%) y la ejecución presupuestal, tanto en pesos (43,95%) como en dólares (45,95%), se debe al tiempo que toma el proceso de facturación posterior al cumplimiento de los hitos. La diferencia entre el valor porcentual ejecutado en pesos difiere del porcentaje de ejecución en dólares, debido a que durante la ejecución del contrato se han aplicado compensaciones o descuentos a las facturas en pesos por concepto de incumplimiento a algunos de los Acuerdos de Niveles de Servicio (ANS) como se",450,2861,fixed_words_overlap,450,75
DOC_012,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.pdf,ACTA,2,DOC_012_CHUNK_003,"tanto en pesos (43,95%) como en dólares (45,95%), se debe al tiempo que toma el proceso de facturación posterior al cumplimiento de los hitos. La diferencia entre el valor porcentual ejecutado en pesos difiere del porcentaje de ejecución en dólares, debido a que durante la ejecución del contrato se han aplicado compensaciones o descuentos a las facturas en pesos por concepto de incumplimiento a algunos de los Acuerdos de Niveles de Servicio (ANS) como se establece contractualmente. A la fecha estas compensaciones ascienden a trescientos nueve millones ochocientos noventa y ocho mil setenta y un pesos con treinta y seis centavos ($ 309.898.071,36).",103,655,fixed_words_overlap,450,75
DOC_012,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.pdf,ACTA,3,DOC_012_CHUNK_004,"ACTA NÚMERO 152 Reunión de seguimiento Ejecutivo 20241203 _______________________________________________________________________________ INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx Página 3 de 5 Información Pública Clasificada Multinube Lote 2: Continúa el Coordinador técnico informando que este contrato que ejecuta la firma Controles Empresariales S.A.S y que es el encargado de proveer los recursos de la nube primaria de Microsoft Azure, a la fecha presenta un valor pagado de diez millones setecientos veinticuatro mil ciento setenta y siete dólares con cincuenta y dos centavos (USD 10.724.177,52), correspondiente al 30.7% del valor total del contrato. Esta cifra presenta variación con respecto al mes de octubre de 2024, por cuenta del cuarto aprovisionamiento de recursos. El avance en el consumo acumulado de recursos con corte al 25 de noviembre es del 22,33% comparado con un 19,89% presentado en el mes de octubre de 2024. El detalle del pago y del consumo en este proyecto se encuentra en la presentación de la sesión (slide 2). Multinube Lote 3. El Coordinador técnico informa que este contrato que ejecuta la firma NUVU y que es el encargado de proveer los recursos de la nube secundaria de Amazon Web Services (AWS), a la fecha presenta un valor pagado de un millón cuatrocientos veinticuatro mil novecientos ochenta y un mil dólares con noventa y seis centavos (USD 1.424.981,61), correspondiente al 25% del valor total del contrato. Esta cifra no presenta variación con respecto al mes de septiembre de 2024. El avance en el consumo acumulado de recursos con corte al 25 de noviembre es del 15,84% comparado con un 14,8% presentado en el mes de octubre de 2024. El Director de Innovación y Tecnología de la DIAN, Julián Medina, aclara que, con la ampliación del plazo del préstamo del BID, se establece un nuevo marco de negociación con los proveedores de Multinube y que ya se están iniciando las sesiones de trabajo con tal fin. También menciona que está contemplando la posibilidad de trabajar con la nube de Oracle ya que las bases de datos del sistema tributario y parte del aduanero operan con este motor El detalle del pago y del consumo en este proyecto se encuentra en la presentación de la sesión (slide 2). 5.1.2 DataR La Directora de Interventoría, Patricia Patiño, informa que a la fecha no ha habido cambios en la ejecución presupuestal desde el último comité realizado en octubre ya que a la fecha no se ha entregado el requerimiento “Cifras de Recaudo” que hace parte del componente a demanda, y tampoco se ha realizado la reactivación del componente fijo, que depende de la entrega del requerimiento en curso. 5.2 Detalle ejecución proyectos 5.2.1 DataR Patricia Patiño, Directora de interventoría, menciona el requerimiento en curso “Cifras de Recaudo”, presenta a",450,2811,fixed_words_overlap,450,75
DOC_012,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.pdf,ACTA,3,DOC_012_CHUNK_005,"ha habido cambios en la ejecución presupuestal desde el último comité realizado en octubre ya que a la fecha no se ha entregado el requerimiento “Cifras de Recaudo” que hace parte del componente a demanda, y tampoco se ha realizado la reactivación del componente fijo, que depende de la entrega del requerimiento en curso. 5.2 Detalle ejecución proyectos 5.2.1 DataR Patricia Patiño, Directora de interventoría, menciona el requerimiento en curso “Cifras de Recaudo”, presenta a la fecha un avance del 90% y se espera que esté en producción el próximo 20/12/2024, de acuerdo con la solicitud realizada por la UCP al Consorcio, basada en el concepto emitido por la Interventoría al respecto. Se aclara que inicialmente la fecha de salida en producción del requerimiento estaba establecida",126,787,fixed_words_overlap,450,75
DOC_012,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.pdf,ACTA,4,DOC_012_CHUNK_006,"ACTA NÚMERO 152 Reunión de seguimiento Ejecutivo 20241203 _______________________________________________________________________________ INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx Página 4 de 5 Información Pública Clasificada para julio de 2024 y, debido a que no se cumplió, la Interventoría notificó al contratista el inicio de la aplicación del ANS (Acuerdo de Nivel de Servicio) correspondiente. Pese a los diferentes planes de acción planteados por y acordados con el Consorcio, que en su última versión establecía la salida en producción para el 4 de diciembre de 2024, estos no se han cumplido y por ello la recomendación de la Interventoría de establecer un plazo perentorio con fecha 20/12/2024. En caso de no cumplirse la fecha, la Interventoría realizará el análisis correspondiente de las causas del atraso y hará uso de los mecanismos contractuales establecidos. Como consecuencia del atraso en la implementación del primer requerimiento y teniendo en cuenta el plazo de ejecución del contrato (noviembre de 2025) y la capacidad de atención de la demanda por parte del Contratista, es claro que no es posible ejecutar la totalidad de los recursos destinados a los “servicios por demanda” que establece el contrato. El Director General de la DIAN, Jairo Orlando Villabona, solicita que se evalúe de manera integral, es decir, técnica, administrativa y jurídicamente la acciones a tomar con el contratista, de forma que no se ponga en riesgo la operación de la DIAN y no se llegue a instancias que no convienen a la Entidad. La Directora de Interventoría menciona que, para este contrato, el valor pagado por la DIAN al Contratista a la fecha corresponde a un producto terminado que ya está siendo utilizado por la DIAN sin depender del actual contratista. Lo anterior para aclarar que a futuro la DIAN cuenta ya con la plataforma implementada que puede ser operada internamente, o con otro tercero. La Ordenadora del gasto de la DIAN, Elda Francy Vargas, manifiesta que, ante lo expuesto en referencia con el desempeño y antecedentes del Contratista, solicita a la Unidad Coordinadora del Programa (UCP) y a la Interventoría actuar con rigurosidad y escalar de forma inmediata las acciones a seguir, si no se evidencia mejora en la ejecución por parte del Consorcio. Al respecto, Ángela Bustamante, Especialista líder en Adquisiciones de la UPC, aclara que durante la ejecución del proyecto la Interventoría y la UCP han presentado todos los análisis respecto a los atrasos presentados y las responsabilidades tanto de la DIAN como del Consorcio y que no han configurado un incumplimiento que permita adelantar las acciones en este sentido. 5.2.2 Multinube Lote 1 El Coordinador Técnico de la Interventoría menciona que se continúan las sesiones de negociación con el proveedor (Kyndryl) en el sentido de revisar el destino de los recursos que",450,2864,fixed_words_overlap,450,75
DOC_012,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.pdf,ACTA,4,DOC_012_CHUNK_007,"del proyecto la Interventoría y la UCP han presentado todos los análisis respecto a los atrasos presentados y las responsabilidades tanto de la DIAN como del Consorcio y que no han configurado un incumplimiento que permita adelantar las acciones en este sentido. 5.2.2 Multinube Lote 1 El Coordinador Técnico de la Interventoría menciona que se continúan las sesiones de negociación con el proveedor (Kyndryl) en el sentido de revisar el destino de los recursos que no se ejecutarían de los pagos por gestión y el no aprovisionamiento de los proyectos PETD (NSGA, PDIS y NSGT). Con respecto al del DRP (Plan de Recuperación de Desastres), el Director de la DGIT, Julián Medina, menciona que a pesar del costo que dicha implementación conlleva es necesario revisar y tomar la decisión, teniendo en cuenta la relación costo/beneficio para la Entidad, máxime cuando se cuenta con aplicaciones de misión crítica como Factura Electrónica y el sistema Aduanero. Lo anterior también teniendo en consideración la recomendación del ITRC (Agencia del Inspector General de Tributos, Rentas y Contribuciones Parafiscales) en relación con el tema presentado en Aduanas. El detalle del estado de ejecución por cada una de las fases del proyecto se encuentra en la presentación de la sesión (slide 4).",206,1286,fixed_words_overlap,450,75
DOC_013,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx,ACTA,1,DOC_013_CHUNK_001,"Dirección de Gestión de Innovación y Tecnología Proyectos Estratégicos de Transformación Digital Proyecto: Interventoría Técnica, Administrativa, Financiera y Jurídica de los Contratos de Transformación Digital en el Programa de Apoyo a la Modernización de la DIAN ACTA DE REUNIONES No INT_152 (Reunión de seguimiento Ejecutivo) Fecha de reunión: 3 de diciembre de 2024 Hora: 3:30 p.m. – 4:30 p.m. Lugar: Presencial Asistentes: DIAN: EY: Desarrollo de la sesión: Presentación estado proyectos activos del programa de modernización de la DIAN - Contratos objeto de Interventoría 5.1. Estado general de la ejecución de los contratos Señala la Directora de la interventoría, Patricia Patiño, que el propósito de la sesión del Comité Ejecutivo es presentar el seguimiento y avance de los dos proyectos en ejecución y objeto de interventoría, DataR y Multinube Híbrida. Multinube híbrida La Directora de Interventoría presenta el avance en la ejecución de los contratos con respecto al seguimiento presentado en el mes de octubre de 2024: Multinube Lote 1. El Coordinador técnico de la Interventoría, Andrés Cuadros, informa que el presupuesto del contrato de Lote 1 está compuesto por un rubro en pesos colombianos de veinticuatro mil ochocientos setenta y ocho millones novecientos noventa y ocho mil novecientos setenta y cinco pesos con setenta y un centavos ($ 24.878.998.975,71) y otro rubro en dólares de dos millones ciento treinta y ocho mil cuarenta y seis dólares con cuarenta y seis centavos (USD$ 2.138.046,46), que en total corresponden a treinta y tres mil ochocientos dieciséis millones treinta y tres mil ciento setenta y ocho pesos con cincuenta y un centavo ($33.816.033.178,51), y que en este momento su ejecución de acuerdo con el plan de trabajo vigente es de un 63% versus un 60% en el mes de octubre de 2024. En cuanto a la facturación se menciona, que el proveedor ha facturado en pesos colombianos diez mil novecientos treinta y cinco millones setenta mil treinta y ocho pesos con treinta centavos ($ 10.935.070.038,30), que corresponden al 43,95 % del valor del contrato en pesos, sin variación con respecto a lo reportado en el mes de octubre de 2024. De igual forma se informa que la facturación en dólares a la fecha asciende a novecientos ochenta y dos mil cuatrocientos treinta y dos dólares con treinta y cinco centavos (USD$ 982.432,35), correspondientes al 45,95 % del valor del contrato en dólares, que no ha sufrido variación desde el pasado octubre de 2024. Se aclara que la diferencia entre el porcentaje de avance del proyecto (60%) y la ejecución presupuestal, tanto en pesos (43,95%) como en dólares (45,95%), se debe al tiempo que toma el proceso de facturación posterior al cumplimiento de los hitos. La diferencia entre el valor porcentual ejecutado en",450,2792,fixed_words_overlap,450,75
DOC_013,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx,ACTA,1,DOC_013_CHUNK_002,"y cinco centavos (USD$ 982.432,35), correspondientes al 45,95 % del valor del contrato en dólares, que no ha sufrido variación desde el pasado octubre de 2024. Se aclara que la diferencia entre el porcentaje de avance del proyecto (60%) y la ejecución presupuestal, tanto en pesos (43,95%) como en dólares (45,95%), se debe al tiempo que toma el proceso de facturación posterior al cumplimiento de los hitos. La diferencia entre el valor porcentual ejecutado en pesos difiere del porcentaje de ejecución en dólares, debido a que durante la ejecución del contrato se han aplicado compensaciones o descuentos a las facturas en pesos por concepto de incumplimiento a algunos de los Acuerdos de Niveles de Servicio (ANS) como se establece contractualmente. A la fecha estas compensaciones ascienden a trescientos nueve millones ochocientos noventa y ocho mil setenta y un pesos con treinta y seis centavos ($ 309.898.071,36). Multinube Lote 2: Continúa el Coordinador técnico informando que este contrato que ejecuta la firma Controles Empresariales S.A.S y que es el encargado de proveer los recursos de la nube primaria de Microsoft Azure, a la fecha presenta un valor pagado de diez millones setecientos veinticuatro mil ciento setenta y siete dólares con cincuenta y dos centavos (USD 10.724.177,52), correspondiente al 30.7% del valor total del contrato. Esta cifra presenta variación con respecto al mes de octubre de 2024, por cuenta del cuarto aprovisionamiento de recursos. El avance en el consumo acumulado de recursos con corte al 25 de noviembre es del 22,33% comparado con un 19,89% presentado en el mes de octubre de 2024. El detalle del pago y del consumo en este proyecto se encuentra en la presentación de la sesión (slide 2). Multinube Lote 3. El Coordinador técnico informa que este contrato que ejecuta la firma NUVU y que es el encargado de proveer los recursos de la nube secundaria de Amazon Web Services (AWS), a la fecha presenta un valor pagado de un millón cuatrocientos veinticuatro mil novecientos ochenta y un mil dólares con noventa y seis centavos (USD 1.424.981,61), correspondiente al 25% del valor total del contrato. Esta cifra no presenta variación con respecto al mes de septiembre de 2024. El avance en el consumo acumulado de recursos con corte al 25 de noviembre es del 15,84% comparado con un 14,8% presentado en el mes de octubre de 2024. El Director de Innovación y Tecnología de la DIAN, Julián Medina, aclara que, con la ampliación del plazo del préstamo del BID, se establece un nuevo marco de negociación con los proveedores de Multinube y que ya se están iniciando las sesiones de trabajo con tal fin. También menciona que está contemplando la posibilidad de trabajar con la nube de",450,2727,fixed_words_overlap,450,75
DOC_013,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx,ACTA,1,DOC_013_CHUNK_003,"es del 15,84% comparado con un 14,8% presentado en el mes de octubre de 2024. El Director de Innovación y Tecnología de la DIAN, Julián Medina, aclara que, con la ampliación del plazo del préstamo del BID, se establece un nuevo marco de negociación con los proveedores de Multinube y que ya se están iniciando las sesiones de trabajo con tal fin. También menciona que está contemplando la posibilidad de trabajar con la nube de Oracle ya que las bases de datos del sistema tributario y parte del aduanero operan con este motor El detalle del pago y del consumo en este proyecto se encuentra en la presentación de la sesión (slide 2). DataR La Directora de Interventoría, Patricia Patiño, informa que a la fecha no ha habido cambios en la ejecución presupuestal desde el último comité realizado en octubre ya que a la fecha no se ha entregado el requerimiento “Cifras de Recaudo” que hace parte del componente a demanda, y tampoco se ha realizado la reactivación del componente fijo, que depende de la entrega del requerimiento en curso. Detalle ejecución proyectos DataR Patricia Patiño, Directora de interventoría, menciona el requerimiento en curso “Cifras de Recaudo”, presenta a la fecha un avance del 90% y se espera que esté en producción el próximo 20/12/2024, de acuerdo con la solicitud realizada por la UCP al Consorcio, basada en el concepto emitido por la Interventoría al respecto. Se aclara que inicialmente la fecha de salida en producción del requerimiento estaba establecida para julio de 2024 y, debido a que no se cumplió, la Interventoría notificó al contratista el inicio de la aplicación del ANS (Acuerdo de Nivel de Servicio) correspondiente. Pese a los diferentes planes de acción planteados por y acordados con el Consorcio, que en su última versión establecía la salida en producción para el 4 de diciembre de 2024, estos no se han cumplido y por ello la recomendación de la Interventoría de establecer un plazo perentorio con fecha 20/12/2024. En caso de no cumplirse la fecha, la Interventoría realizará el análisis correspondiente de las causas del atraso y hará uso de los mecanismos contractuales establecidos. Como consecuencia del atraso en la implementación del primer requerimiento y teniendo en cuenta el plazo de ejecución del contrato (noviembre de 2025) y la capacidad de atención de la demanda por parte del Contratista, es claro que no es posible ejecutar la totalidad de los recursos destinados a los “servicios por demanda” que establece el contrato. El Director General de la DIAN, Jairo Orlando Villabona, solicita que se evalúe de manera integral, es decir, técnica, administrativa y jurídicamente la acciones a tomar con el contratista, de forma que no se ponga en",450,2711,fixed_words_overlap,450,75
DOC_013,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx,ACTA,1,DOC_013_CHUNK_004,"del contrato (noviembre de 2025) y la capacidad de atención de la demanda por parte del Contratista, es claro que no es posible ejecutar la totalidad de los recursos destinados a los “servicios por demanda” que establece el contrato. El Director General de la DIAN, Jairo Orlando Villabona, solicita que se evalúe de manera integral, es decir, técnica, administrativa y jurídicamente la acciones a tomar con el contratista, de forma que no se ponga en riesgo la operación de la DIAN y no se llegue a instancias que no convienen a la Entidad. La Directora de Interventoría menciona que, para este contrato, el valor pagado por la DIAN al Contratista a la fecha corresponde a un producto terminado que ya está siendo utilizado por la DIAN sin depender del actual contratista. Lo anterior para aclarar que a futuro la DIAN cuenta ya con la plataforma implementada que puede ser operada internamente, o con otro tercero. La Ordenadora del gasto de la DIAN, Elda Francy Vargas, manifiesta que, ante lo expuesto en referencia con el desempeño y antecedentes del Contratista, solicita a la Unidad Coordinadora del Programa (UCP) y a la Interventoría actuar con rigurosidad y escalar de forma inmediata las acciones a seguir, si no se evidencia mejora en la ejecución por parte del Consorcio. Al respecto, Ángela Bustamante, Especialista líder en Adquisiciones de la UPC, aclara que durante la ejecución del proyecto la Interventoría y la UCP han presentado todos los análisis respecto a los atrasos presentados y las responsabilidades tanto de la DIAN como del Consorcio y que no han configurado un incumplimiento que permita adelantar las acciones en este sentido. Multinube Lote 1 El Coordinador Técnico de la Interventoría menciona que se continúan las sesiones de negociación con el proveedor (Kyndryl) en el sentido de revisar el destino de los recursos que no se ejecutarían de los pagos por gestión y el no aprovisionamiento de los proyectos PETD (NSGA, PDIS y NSGT). Con respecto al del DRP (Plan de Recuperación de Desastres), el Director de la DGIT, Julián Medina, menciona que a pesar del costo que dicha implementación conlleva es necesario revisar y tomar la decisión, teniendo en cuenta la relación costo/beneficio para la Entidad, máxime cuando se cuenta con aplicaciones de misión crítica como Factura Electrónica y el sistema Aduanero. Lo anterior también teniendo en consideración la recomendación del ITRC (Agencia del Inspector General de Tributos, Rentas y Contribuciones Parafiscales) en relación con el tema presentado en Aduanas. El detalle del estado de ejecución por cada una de las fases del proyecto se encuentra en la presentación de la sesión (slide 4). Multinube Lote 2 Andrés Cuadros menciona que, como se informó en el comité del",450,2755,fixed_words_overlap,450,75
DOC_013,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx,ACTA,1,DOC_013_CHUNK_005,"misión crítica como Factura Electrónica y el sistema Aduanero. Lo anterior también teniendo en consideración la recomendación del ITRC (Agencia del Inspector General de Tributos, Rentas y Contribuciones Parafiscales) en relación con el tema presentado en Aduanas. El detalle del estado de ejecución por cada una de las fases del proyecto se encuentra en la presentación de la sesión (slide 4). Multinube Lote 2 Andrés Cuadros menciona que, como se informó en el comité del mes de octubre, existe el riesgo de no ejecutar la totalidad de los recursos del contrato (USD 34 millones), lo anterior teniendo en cuenta el consumo histórico y las proyecciones realizadas por la DIAN hasta abril de 2027, fecha límite establecida por el acuerdo MACC suscrito entre la DIAN y Microsoft, para la su utilización. En ese sentido se han adelantado las sesiones de negociación con el proveedor (Controles Empresariales - COEM) para reducir el valor del contrato. Actualmente COEM se encuentra escalando el tema a nivel Directivo y Regional con Microsoft. Se aclara que hasta la fecha las negociaciones se venían adelantando basadas en un escenario sin ampliación del plazo del crédito del BID. Se informa que, para las sesiones a futuro que inician el 11/12/2024 se tendrá en cuenta dicha ampliación hasta octubre de 2028. Multinube Lote 3 El coordinador de Interventoría informa que este contrato presenta una situación similar al contrato de lote 2 en cuanto a la ejecución, ya que de los cinco millones setecientos mil dólares (USD$ 5.700.000) que representan el valor total del contrato, se proyecta que, a la fecha de finalización, es decir hasta noviembre de 2025, quedaría un saldo de aproximadamente de tres millones ochocientos mil dólares (USD 3.800.000) sin ejecutar, es decir, el 62% del valor total del contrato. Se han adelantado las sesiones de negociación con el proveedor (NUVU), y se continuarán el 11/12/2024, teniendo en cuenta la ampliación del plazo del crédito del BID. El detalle del estado de ejecución del proyecto se encuentra en la presentación de la sesión (slide 5) 6. Conclusiones y nuevos compromisos Nota: la presentación del Comité Ejecutivo hace parte integral del acta, la cual se puede revisar en la ruta Seguimiento_ejecutivo_PETD - 29NOV2024.pptx Convocatoria a la próxima reunión: Por definir Firman:",373,2326,fixed_words_overlap,450,75
DOC_014,INT_PC_AC_Acta Seguimiento Ejecutivo_20241024.docx,ACTA,1,DOC_014_CHUNK_001,"Dirección de Gestión de Innovación y Tecnología Proyectos Estratégicos de Transformación Digital Proyecto: Interventoría Técnica, Administrativa, Financiera y Jurídica de los Contratos de Transformación Digital en el Programa de Apoyo a la Modernización de la DIAN ACTA DE REUNIONES No INT_145 (Reunión de seguimiento Ejecutivo) Fecha de reunión: 24 de octubre de 2024 Hora: 3:15 p.m. – 4:00 p.m. Lugar: Presencial - Virtual vía MS Teams Asistentes: DIAN: EY: Desarrollo de la sesión: Presentación estado proyectos - Contratos objeto de Interventoría 5.1. Estado general de la ejecución de los contratos Señala la Directora de la interventoría, Patricia Patiño, que el propósito de la sesión del Comité Ejecutivo es presentar el seguimiento y avance de los dos proyectos en ejecución y objeto de interventoría, DataR y Multinube Híbrida. Multinube híbrida La Directora de Interventoría, Patricia Patiño, presenta el avance en la ejecución de los contratos con respecto al seguimiento del mes de septiembre de 2024: Multinube Lote 1. El Coordinador técnico de la Interventoría, Andrés Cuadros, informa que el presupuesto del contrato de Lote 1 está compuesto por un rubro en pesos colombianos de veinticuatro mil ochocientos setenta y ocho millones novecientos noventa y ocho mil novecientos setenta y cinco pesos con setenta y un centavos ($ 24.878.998.975,71) y otro rubro en dólares de dos millones ciento treinta y ocho mil cuarenta y seis dólares con cuarenta y seis centavos (USD$ 2.138.046,46), que en total corresponden a treinta y tres mil ochocientos dieciséis millones treinta y tres mil ciento setenta y ocho pesos con cincuenta y un centavo ($33.816.033.178,51), y que en este momento su ejecución de acuerdo con el plan de trabajo vigente es de un 60 % versus un 56 % en el mes de septiembre de 2024. En cuanto a la facturación se menciona, que el proveedor ha facturado en pesos colombianos diez mil novecientos treinta y cinco millones setenta mil treinta y ocho pesos con treinta centavos ($ 10.935.070.038,30), que corresponden al 43,95 % del valor del contrato en pesos, comparado con un 39,17% en el mes de septiembre de 2024. De igual forma se informa que la facturación en dólares a la fecha asciende a novecientos ochenta y dos mil cuatrocientos treinta y dos dólares con treinta y cinco centavos (USD$ 982.432,35), correspondientes al 45,95 % del valor del contrato en dólares, comparado con un 41,15,85% pagado en el mes de septiembre de 2024. Se aclara que la diferencia entre el porcentaje de avance del proyecto (60%) y la ejecución presupuestal, tanto en pesos (43,95%) como en dólares (45,95%), se debe al tiempo del proceso de facturación posterior al cumplimiento de los hitos. La diferencia entre el valor porcentual ejecutado en pesos difiere del porcentaje de",450,2793,fixed_words_overlap,450,75
DOC_014,INT_PC_AC_Acta Seguimiento Ejecutivo_20241024.docx,ACTA,1,DOC_014_CHUNK_002,"982.432,35), correspondientes al 45,95 % del valor del contrato en dólares, comparado con un 41,15,85% pagado en el mes de septiembre de 2024. Se aclara que la diferencia entre el porcentaje de avance del proyecto (60%) y la ejecución presupuestal, tanto en pesos (43,95%) como en dólares (45,95%), se debe al tiempo del proceso de facturación posterior al cumplimiento de los hitos. La diferencia entre el valor porcentual ejecutado en pesos difiere del porcentaje de ejecución en dólares, debido a que durante la ejecución del contrato se han aplicado compensaciones o descuentos a las facturas en pesos por concepto de incumplimiento a algunos de los Acuerdos de Niveles de Servicio (ANS) como se establece contractualmente. A la fecha estas compensaciones ascienden a trescientos ocho millones doscientos doce mil cuarenta y tres pesos con setenta y un centavos ($ 308.212.043,71). Multinube Lote 2: Continúa el Coordinador técnico, Andres Cuadros, informando que este contrato que ejecuta la firma Controles Empresariales S.A.S y que es el encargado de proveer los recursos de la nube primaria de Microsoft Azure, a la fecha presenta un valor pagado de ocho millones trescientos seis mil ciento cuarenta dólares con ochenta y cinco centavos (USD 8.306.140,85), correspondiente al 23,78% del valor total del contrato. Esta cifra no presenta variación con respecto al mes de septiembre de 2024. El avance en el consumo acumulado de recursos con corte al 20 de septiembre es del 19.89% comparado con un 19,21% presentado en el mes de septiembre de 2024. El detalle del pago y del consumo en este proyecto se encuentra en la presentación de la sesión (slide 2). Multinube Lote 3. El Coordinador técnico, Andres Cuadros, informa que este contrato que ejecuta la firma NUVU y que es el encargado de proveer los recursos de la nube secundaria de Amazon Web Services (AWS), a la fecha presenta un valor pagado de un millón cuatrocientos veinticuatro mil novecientos ochenta y un mil dólares con noventa y seis centavos (USD 1.424.981,61), correspondiente al 25% del valor total del contrato. Esta cifra no presenta variación con respecto al mes de septiembre de 2024. El avance en el consumo acumulado de recursos con corte al 23 de septiembre es del 13,8% comparado con un 12,63% presentado en el mes de septiembre de 2024. El detalle del pago y del consumo en este proyecto se encuentra en la presentación de la sesión (slide 2). DataR La Directora de Interventoría, Patricia Patiño, informa que a la fecha no ha habido cambios en los valores facturados desde el último comité realizado en septiembre, ya que a la fecha no se ha entregado el requerimiento “Cifras de Recaudo” que hace parte del componente a demanda, y tampoco se",450,2728,fixed_words_overlap,450,75
